3.dwelown	R owns or rents home = 3, Other	-0.574	-0.591	-0.110	-0.569	-0.106	-0.586	-0.109	-0.565	-0.105	-0.556	-0.103	-0.577	-0.107
		(0.539)	(0.539)	(0.089)	(0.538)	(0.090)	(0.540)	(0.090)	(0.538)	(0.090)	(0.537)	(0.090)	(0.539)	(0.090)
2.marital	Marital status = 2, Widowed	-0.042	-0.040	-0.008	-0.050	-0.010	-0.037	-0.008	-0.041	-0.008	-0.046	-0.009	-0.040	-0.008
		(0.264)	(0.264)	(0.053)	(0.265)	(0.053)	(0.264)	(0.053)	(0.263)	(0.053)	(0.264)	(0.053)	(0.263)	(0.053)
3.marital	Marital status = 3, Divorced	-0.102	-0.094	-0.019	-0.107	-0.022	-0.097	-0.020	-0.104	-0.021	-0.107	-0.022	-0.103	-0.021
		(0.180)	(0.179)	(0.036)	(0.180)	(0.036)	(0.180)	(0.036)	(0.180)	(0.036)	(0.180)	(0.036)	(0.180)	(0.036)
4.marital	Marital status = 4, Separated	-0.051	-0.043	-0.009	-0.057	-0.012	-0.045	-0.009	-0.053	-0.011	-0.059	-0.012	-0.050	-0.010
		(0.324)	(0.325)	(0.066)	(0.324)	(0.065)	(0.325)	(0.066)	(0.324)	(0.065)	(0.324)	(0.065)	(0.324)	(0.065)
5.marital	Marital status = 5, Never married	0.081	0.089	0.018	0.076	0.016	0.085	0.018	0.079	0.016	0.075	0.015	0.080	0.016
		(0.171)	(0.170)	(0.035)	(0.171)	(0.035)	(0.171)	(0.036)	(0.171)	(0.035)	(0.171)	(0.035)	(0.171)	(0.035)
2.borncitz	Citizenship status = 2, Born outside but ever-citizen	0.474	0.474	0.103	0.474	0.103	0.474	0.103	0.472	0.103	0.472	0.103	0.475	0.103
		(0.231)	(0.230)	(0.052)	(0.231)	(0.052)	(0.231)	(0.052)	(0.231)	(0.052)	(0.230)	(0.052)	(0.231)	(0.052)
3.borncitz	Citizenship status = 3, Never-citizen	1.575	1.581	0.352	1.569	0.350	1.577	0.351	1.576	0.351	1.571	0.350	1.575	0.351
		(0.299)	(0.298)	(0.061)	(0.299)	(0.062)	(0.299)	(0.061)	(0.298)	(0.061)	(0.298)	(0.061)	(0.299)	(0.062)
2.region	Region = 2, Middle Atlantic	-0.110	-0.108	-0.020	-0.106	-0.020	-0.112	-0.021	-0.114	-0.021	-0.107	-0.020	-0.114	-0.021
		(0.336)	(0.336)	(0.064)	(0.336)	(0.064)	(0.336)	(0.064)	(0.336)	(0.064)	(0.336)	(0.064)	(0.336)	(0.064)
3.region	Region = 3, East North Central	0.185	0.185	0.037	0.186	0.037	0.182	0.036	0.184	0.036	0.188	0.037	0.183	0.036
		(0.324)	(0.324)	(0.063)	(0.324)	(0.063)	(0.324)	(0.063)	(0.324)	(0.063)	(0.324)	(0.063)	(0.324)	(0.063)
4.region	Region = 4, West North Central	0.371	0.371	0.075	0.371	0.075	0.371	0.075	0.371	0.075	0.370	0.075	0.372	0.075
		(0.384)	(0.384)	(0.077)	(0.384)	(0.077)	(0.384)	(0.077)	(0.384)	(0.077)	(0.384)	(0.077)	(0.384)	(0.077)
5.region	Region = 5, South Atlantic	0.262	0.262	0.052	0.264	0.053	0.259	0.052	0.260	0.052	0.268	0.054	0.260	0.052
		(0.319)	(0.318)	(0.062)	(0.319)	(0.062)	(0.318)	(0.062)	(0.318)	(0.062)	(0.319)	(0.062)	(0.319)	(0.062)
6.region	Region = 6, East South Central	0.404	0.400	0.081	0.406	0.083	0.400	0.081	0.404	0.082	0.411	0.084	0.402	0.082
		(0.365)	(0.365)	(0.073)	(0.365)	(0.073)	(0.365)	(0.073)	(0.365)	(0.073)	(0.365)	(0.073)	(0.365)	(0.073)
7.region	Region = 7, West South Central	0.227	0.223	0.044	0.228	0.045	0.223	0.044	0.228	0.045	0.233	0.046	0.225	0.045
		(0.353)	(0.353)	(0.069)	(0.353)	(0.069)	(0.353)	(0.069)	(0.352)	(0.069)	(0.353)	(0.069)	(0.352)	(0.069)
8.region	Region = 8, Mountain	0.236	0.237	0.047	0.236	0.047	0.237	0.047	0.234	0.047	0.235	0.047	0.237	0.047
		(0.361)	(0.361)	(0.071)	(0.361)	(0.071)	(0.361)	(0.071)	(0.361)	(0.071)	(0.361)	(0.071)	(0.361)	(0.071)
9.region	Region = 9, Pacific	0.451	0.453	0.093	0.448	0.092	0.452	0.093	0.451	0.092	0.449	0.092	0.450	0.092
		(0.329)	(0.329)	(0.065)	(0.329)	(0.065)	(0.329)	(0.065)	(0.329)	(0.065)	(0.329)	(0.065)	(0.329)	(0.065)
wordsum	Vocabulary knowledge	-0.093	-0.095	-0.019	-0.090	-0.018	-0.092	-0.019	-0.095	-0.019	-0.093	-0.019	-0.093	-0.019
		(0.040)	(0.040)	(0.008)	(0.040)	(0.008)	(0.040)	(0.008)	(0.040)	(0.008)	(0.040)	(0.008)	(0.040)	(0.008)
intage	Interviewer's age	-0.008	-0.008	-0.002	-0.008	-0.002	-0.008	-0.002	-0.007	-0.002	-0.007	-0.002	-0.008	-0.002
		(0.005)	(0.005)	(0.001)	(0.005)	(0.001)	(0.005)	(0.001)	(0.005)	(0.001)	(0.005)	(0.001)	(0.005)	(0.001)
2.intsex	Interviewer's sex = 2, Female	-0.317	-0.316	-0.067	-0.315	-0.066	-0.320	-0.067	-0.317	-0.067	-0.315	-0.066	-0.318	-0.067
		(0.147)	(0.147)	(0.032)	(0.147)	(0.032)	(0.147)	(0.032)	(0.147)	(0.032)	(0.147)	(0.032)	(0.147)	(0.032)
2.intethn	Interviewer's race/ethnicity = 2, Black	0.350	0.338	0.071	0.336	0.071	0.363	0.077	0.363	0.077	0.336	0.071	0.362	0.077
		(0.181)	(0.181)	(0.039)	(0.181)	(0.039)	(0.180)	(0.039)	(0.180)	(0.039)	(0.181)	(0.039)	(0.180)	(0.039)
3.intethn	Interviewer's race/ethnicity = 3, Hispanic	-0.157	-0.160	-0.032	-0.159	-0.032	-0.154	-0.030	-0.156	-0.031	-0.162	-0.032	-0.153	-0.030
		(0.250)	(0.250)	(0.048)	(0.250)	(0.048)	(0.250)	(0.049)	(0.251)	(0.049)	(0.251)	(0.049)	(0.250)	(0.049)
4.intethn	Interviewer's race/ethnicity = 4, Asian	1.063	1.056	0.232	1.065	0.234	1.062	0.233	1.066	0.234	1.062	0.233	1.063	0.233
		(0.522)	(0.522)	(0.116)	(0.521)	(0.115)	(0.522)	(0.116)	(0.522)	(0.116)	(0.521)	(0.116)	(0.522)	(0.116)
5.intethn	Interviewer's race/ethnicity = 5, Two or more races	-0.106	-0.107	-0.021	-0.110	-0.022	-0.103	-0.021	-0.103	-0.020	-0.108	-0.022	-0.104	-0.021
		(0.258)	(0.258)	(0.051)	(0.258)	(0.051)	(0.258)	(0.051)	(0.258)	(0.051)	(0.258)	(0.051)	(0.258)	(0.051)
intyrs	intyrs	-0.056	-0.055	-0.011	-0.055	-0.011	-0.056	-0.012	-0.057	-0.012	-0.055	-0.011	-0.056	-0.011
		(0.044)	(0.044)	(0.009)	(0.044)	(0.009)	(0.043)	(0.009)	(0.043)	(0.009)	(0.044)	(0.009)	(0.043)	(0.009)
lngthinv	Length of interview	-0.135	-0.134	-0.027	-0.135	-0.028	-0.137	-0.028	-0.136	-0.028	-0.134	-0.028	-0.136	-0.028
		(0.117)	(0.117)	(0.024)	(0.117)	(0.024)	(0.117)	(0.024)	(0.117)	(0.024)	(0.117)	(0.024)	(0.117)	(0.024)
daysint	Date of interview	0.007	0.007	0.001	0.007	0.001	0.007	0.001	0.007	0.001	0.007	0.001	0.007	0.001
		(0.017)	(0.017)	(0.004)	(0.017)	(0.004)	(0.017)	(0.004)	(0.017)	(0.004)	(0.017)	(0.004)	(0.017)	(0.004)
2.mode	Interview mode = 2, Over the phone	0.211	0.208	0.043	0.208	0.043	0.215	0.045	0.213	0.044	0.207	0.043	0.214	0.045
		(0.204)	(0.204)	(0.043)	(0.204)	(0.043)	(0.204)	(0.043)	(0.204)	(0.043)	(0.204)	(0.043)	(0.204)	(0.043)
2.feeused	Fee used to interview = 2, Non-monetary	0.506	0.512	0.110	0.500	0.108	0.511	0.110	0.507	0.109	0.498	0.107	0.508	0.109
		(0.583)	(0.585)	(0.131)	(0.583)	(0.130)	(0.584)	(0.130)	(0.584)	(0.130)	(0.582)	(0.130)	(0.583)	(0.130)
3.feeused	Fee used to interview = 3,  No	0.016	0.015	0.003	0.017	0.003	0.017	0.003	0.016	0.003	0.016	0.003	0.016	0.003
		(0.146)	(0.146)	(0.030)	(0.146)	(0.030)	(0.145)	(0.030)	(0.145)	(0.030)	(0.146)	(0.030)	(0.145)	(0.030)
2.coop	Rs Attitude toward the interview = 2, Cooperative	0.120	0.125	0.026	0.125	0.026	0.116	0.024	0.119	0.025	0.118	0.024	0.119	0.025
		(0.159)	(0.159)	(0.033)	(0.159)	(0.033)	(0.159)	(0.033)	(0.159)	(0.033)	(0.159)	(0.033)	(0.159)	(0.033)
3.coop	Rs Attitude toward the interview = 3, Restless/impatient	0.509	0.511	0.110	0.507	0.109	0.507	0.109	0.507	0.109	0.509	0.110	0.512	0.110
		(0.275)	(0.275)	(0.061)	(0.275)	(0.061)	(0.275)	(0.061)	(0.275)	(0.061)	(0.275)	(0.061)	(0.275)	(0.061)
4.coop	Rs Attitude toward the interview = 4, Hostile	3.206	3.205	0.564	3.209	0.564	3.213	0.564	3.207	0.564	3.205	0.564	3.200	0.564
		(1.107)	(1.106)	(0.085)	(1.108)	(0.085)	(1.111)	(0.085)	(1.108)	(0.085)	(1.107)	(0.085)	(1.105)	(0.085)
2.comprend	Rs understanding of the questions = 2, Fair	0.237	0.237	0.050	0.241	0.051	0.245	0.052	0.230	0.048	0.236	0.050	0.233	0.049
		(0.163)	(0.163)	(0.035)	(0.163)	(0.035)	(0.163)	(0.035)	(0.163)	(0.035)	(0.164)	(0.035)	(0.163)	(0.035)
3.comprend	Rs understanding of the questions = 3, Poor	0.330	0.325	0.069	0.333	0.071	0.333	0.071	0.328	0.070	0.334	0.071	0.328	0.070
		(0.335)	(0.335)	(0.074)	(0.335)	(0.074)	(0.336)	(0.074)	(0.335)	(0.073)	(0.335)	(0.074)	(0.335)	(0.074)
2.spaneng	Language of interview = 2, Spanish	-0.004	-0.005	-0.001	-0.001	-0.000	-0.004	-0.001	-0.004	-0.001	-0.008	-0.002	-0.004	-0.001
		(0.430)	(0.430)	(0.088)	(0.430)	(0.088)	(0.430)	(0.088)	(0.430)	(0.088)	(0.429)	(0.088)	(0.430)	(0.088)
Constant	Constant	0.776	0.826		0.759		0.812		0.755		0.696		0.805	
		(0.846)	(0.845)		(0.845)		(0.841)		(0.842)		(0.846)		(0.844)	
														
Observations		2,044	2,044	2,044	2,044	2,044	2,044	2,044	2,044	2,044	2,044	2,044	2,044	2,044
Model chi-square			169.7		169.5		169.6		170.6		170.5		170.2	
Degrees of freedom			48		48		48		48		48		48	
Robust standard errors in parentheses														
