		(0.184)	(0.183)	(0.036)	(0.184)	(0.036)	(0.184)	(0.036)	(0.183)	(0.036)	(0.183)	(0.036)	(0.184)	(0.036)
4.degree	Education = 4, Graduate	-0.324	-0.321	-0.060	-0.319	-0.059	-0.310	-0.058	-0.333	-0.062	-0.340	-0.063	-0.322	-0.060
		(0.265)	(0.265)	(0.047)	(0.264)	(0.047)	(0.265)	(0.047)	(0.265)	(0.047)	(0.265)	(0.047)	(0.266)	(0.047)
realinc	Real household income	0.181	0.181	0.035	0.187	0.036	0.182	0.035	0.177	0.034	0.183	0.035	0.178	0.035
		(0.085)	(0.085)	(0.016)	(0.085)	(0.016)	(0.085)	(0.016)	(0.085)	(0.016)	(0.085)	(0.017)	(0.085)	(0.017)
2.dwelown	R owns or rents home = 2, Pays rent	0.303	0.302	0.060	0.340	0.068	0.323	0.065	0.280	0.056	0.301	0.060	0.269	0.054
		(0.166)	(0.163)	(0.033)	(0.162)	(0.033)	(0.163)	(0.033)	(0.163)	(0.033)	(0.163)	(0.033)	(0.164)	(0.033)
3.dwelown	R owns or rents home = 3, Other	1.186	1.187	0.259	1.201	0.261	1.199	0.261	1.180	0.257	1.182	0.257	1.168	0.254
		(0.535)	(0.534)	(0.121)	(0.536)	(0.122)	(0.535)	(0.122)	(0.534)	(0.121)	(0.533)	(0.121)	(0.534)	(0.121)
2.marital	Marital status = 2, Widowed	0.587	0.594	0.122	0.582	0.119	0.591	0.121	0.581	0.119	0.586	0.120	0.588	0.121
		(0.263)	(0.263)	(0.057)	(0.263)	(0.057)	(0.264)	(0.057)	(0.262)	(0.057)	(0.262)	(0.057)	(0.262)	(0.057)
3.marital	Marital status = 3, Divorced	0.036	0.037	0.007	0.030	0.006	0.031	0.006	0.038	0.007	0.038	0.007	0.041	0.008
		(0.180)	(0.180)	(0.034)	(0.180)	(0.034)	(0.180)	(0.034)	(0.180)	(0.034)	(0.180)	(0.034)	(0.180)	(0.034)
4.marital	Marital status = 4, Separated	0.573	0.575	0.118	0.565	0.116	0.562	0.115	0.578	0.119	0.580	0.119	0.576	0.118
		(0.361)	(0.361)	(0.079)	(0.360)	(0.078)	(0.359)	(0.078)	(0.363)	(0.079)	(0.361)	(0.079)	(0.364)	(0.079)
5.marital	Marital status = 5, Never married	0.282	0.283	0.056	0.276	0.054	0.278	0.055	0.284	0.056	0.282	0.055	0.289	0.057
		(0.180)	(0.180)	(0.036)	(0.180)	(0.036)	(0.180)	(0.036)	(0.181)	(0.036)	(0.180)	(0.036)	(0.180)	(0.036)
2.borncitz	Citizenship status = 2, Born outside but ever-citizen	-0.934	-0.925	-0.150	-0.940	-0.152	-0.939	-0.151	-0.935	-0.151	-0.929	-0.150	-0.937	-0.151
		(0.349)	(0.348)	(0.045)	(0.349)	(0.045)	(0.349)	(0.045)	(0.350)	(0.045)	(0.349)	(0.045)	(0.349)	(0.045)
3.borncitz	Citizenship status = 3, Never-citizen	0.980	0.981	0.219	0.968	0.216	0.972	0.217	0.990	0.221	0.987	0.220	0.981	0.219
		(0.288)	(0.287)	(0.067)	(0.287)	(0.067)	(0.287)	(0.067)	(0.288)	(0.067)	(0.287)	(0.067)	(0.288)	(0.067)
2.region	Region = 2, Middle Atlantic	-0.070	-0.066	-0.013	-0.069	-0.013	-0.062	-0.012	-0.075	-0.014	-0.070	-0.013	-0.075	-0.014
		(0.385)	(0.385)	(0.074)	(0.386)	(0.074)	(0.386)	(0.074)	(0.385)	(0.074)	(0.385)	(0.074)	(0.384)	(0.074)
3.region	Region = 3, East North Central	-0.209	-0.204	-0.038	-0.209	-0.039	-0.205	-0.038	-0.215	-0.040	-0.209	-0.039	-0.214	-0.040
		(0.380)	(0.381)	(0.072)	(0.381)	(0.072)	(0.381)	(0.072)	(0.380)	(0.072)	(0.380)	(0.072)	(0.379)	(0.072)
4.region	Region = 4, West North Central	-0.107	-0.096	-0.018	-0.101	-0.019	-0.098	-0.019	-0.120	-0.023	-0.113	-0.021	-0.116	-0.022
		(0.427)	(0.427)	(0.081)	(0.428)	(0.081)	(0.427)	(0.081)	(0.427)	(0.081)	(0.427)	(0.081)	(0.426)	(0.081)
5.region	Region = 5, South Atlantic	0.070	0.074	0.014	0.074	0.014	0.075	0.015	0.063	0.012	0.067	0.013	0.066	0.013
		(0.368)	(0.368)	(0.071)	(0.368)	(0.071)	(0.368)	(0.071)	(0.367)	(0.071)	(0.368)	(0.071)	(0.367)	(0.071)
6.region	Region = 6, East South Central	-0.022	-0.018	-0.003	-0.014	-0.003	-0.015	-0.003	-0.031	-0.006	-0.023	-0.004	-0.034	-0.006
		(0.431)	(0.431)	(0.083)	(0.432)	(0.083)	(0.431)	(0.083)	(0.430)	(0.083)	(0.431)	(0.083)	(0.430)	(0.083)
7.region	Region = 7, West South Central	0.213	0.218	0.043	0.218	0.043	0.220	0.044	0.208	0.042	0.213	0.043	0.203	0.040
		(0.394)	(0.394)	(0.077)	(0.394)	(0.077)	(0.394)	(0.077)	(0.393)	(0.077)	(0.394)	(0.077)	(0.393)	(0.077)
8.region	Region = 8, Mountain	0.059	0.064	0.012	0.058	0.011	0.064	0.012	0.052	0.010	0.059	0.012	0.056	0.011
		(0.402)	(0.402)	(0.078)	(0.403)	(0.078)	(0.402)	(0.078)	(0.402)	(0.078)	(0.402)	(0.078)	(0.401)	(0.078)
9.region	Region = 9, Pacific	0.303	0.305	0.062	0.303	0.061	0.308	0.062	0.299	0.060	0.300	0.061	0.304	0.062
		(0.379)	(0.379)	(0.074)	(0.379)	(0.074)	(0.379)	(0.074)	(0.378)	(0.074)	(0.379)	(0.074)	(0.378)	(0.074)
wordsum	Vocabulary knowledge	-0.134	-0.134	-0.026	-0.136	-0.027	-0.139	-0.027	-0.130	-0.025	-0.127	-0.025	-0.136	-0.027
		(0.053)	(0.052)	(0.010)	(0.052)	(0.010)	(0.052)	(0.010)	(0.052)	(0.010)	(0.052)	(0.010)	(0.052)	(0.010)
intage	Interviewer's age	-0.003	-0.003	-0.001	-0.003	-0.001	-0.003	-0.001	-0.003	-0.001	-0.003	-0.001	-0.003	-0.001
		(0.007)	(0.007)	(0.001)	(0.007)	(0.001)	(0.007)	(0.001)	(0.007)	(0.001)	(0.007)	(0.001)	(0.007)	(0.001)
2.intsex	Interviewer's sex = 2, Female	-0.281	-0.280	-0.056	-0.282	-0.056	-0.280	-0.056	-0.282	-0.056	-0.279	-0.056	-0.280	-0.056
		(0.167)	(0.167)	(0.034)	(0.167)	(0.034)	(0.167)	(0.034)	(0.168)	(0.034)	(0.167)	(0.034)	(0.168)	(0.034)
2.intethn	Interviewer's race/ethnicity = 2, Black	0.061	0.061	0.012	0.056	0.011	0.062	0.012	0.062	0.012	0.062	0.012	0.063	0.012
		(0.207)	(0.207)	(0.041)	(0.207)	(0.041)	(0.207)	(0.041)	(0.207)	(0.041)	(0.207)	(0.041)	(0.207)	(0.041)
3.intethn	Interviewer's race/ethnicity = 3, Hispanic	-0.217	-0.225	-0.042	-0.214	-0.040	-0.231	-0.043	-0.205	-0.038	-0.209	-0.039	-0.219	-0.041
		(0.287)	(0.287)	(0.051)	(0.288)	(0.052)	(0.287)	(0.051)	(0.287)	(0.052)	(0.288)	(0.052)	(0.286)	(0.051)
4.intethn	Interviewer's race/ethnicity = 4, Asian	0.334	0.343	0.070	0.324	0.066	0.330	0.067	0.344	0.070	0.334	0.068	0.330	0.067
		(0.333)	(0.335)	(0.071)	(0.331)	(0.070)	(0.330)	(0.070)	(0.336)	(0.071)	(0.331)	(0.070)	(0.331)	(0.070)
intyrs	intyrs	-0.016	-0.016	-0.003	-0.016	-0.003	-0.016	-0.003	-0.016	-0.003	-0.016	-0.003	-0.016	-0.003
		(0.018)	(0.018)	(0.004)	(0.018)	(0.004)	(0.018)	(0.004)	(0.018)	(0.004)	(0.018)	(0.004)	(0.018)	(0.004)
lngthinv	Length of interview	0.008	0.009	0.002	0.007	0.001	0.009	0.002	0.008	0.002	0.009	0.002	0.009	0.002
		(0.125)	(0.125)	(0.024)	(0.125)	(0.024)	(0.125)	(0.024)	(0.124)	(0.024)	(0.124)	(0.024)	(0.124)	(0.024)
daysint	Date of interview	0.012	0.012	0.002	0.012	0.002	0.012	0.002	0.012	0.002	0.013	0.002	0.012	0.002
		(0.020)	(0.020)	(0.004)	(0.020)	(0.004)	(0.020)	(0.004)	(0.020)	(0.004)	(0.020)	(0.004)	(0.020)	(0.004)
2.mode	Interview mode = 2, Over the phone	-0.026	-0.025	-0.005	-0.024	-0.005	-0.026	-0.005	-0.027	-0.005	-0.027	-0.005	-0.027	-0.005
		(0.260)	(0.260)	(0.050)	(0.260)	(0.050)	(0.260)	(0.050)	(0.260)	(0.050)	(0.260)	(0.050)	(0.260)	(0.050)
2.feeused	Fee used to interview = 2, Non-monetary	0.232	0.227	0.045	0.228	0.045	0.225	0.045	0.236	0.047	0.241	0.048	0.235	0.047
		(0.428)	(0.429)	(0.087)	(0.430)	(0.088)	(0.430)	(0.088)	(0.427)	(0.087)	(0.427)	(0.087)	(0.428)	(0.087)
3.feeused	Fee used to interview = 3,  No	0.125	0.123	0.024	0.124	0.024	0.122	0.024	0.124	0.024	0.134	0.026	0.124	0.024
		(0.168)	(0.168)	(0.033)	(0.168)	(0.033)	(0.168)	(0.033)	(0.168)	(0.033)	(0.167)	(0.033)	(0.168)	(0.033)
2.coop	Rs Attitude toward the interview = 2, Cooperative	0.229	0.228	0.045	0.229	0.045	0.226	0.045	0.231	0.046	0.229	0.045	0.230	0.045
		(0.185)	(0.185)	(0.037)	(0.185)	(0.037)	(0.185)	(0.037)	(0.184)	(0.037)	(0.185)	(0.037)	(0.185)	(0.037)
3.coop	Rs Attitude toward the interview = 3, Restless/impatient	0.998	0.999	0.215	0.998	0.215	0.995	0.214	0.998	0.215	1.002	0.216	0.994	0.214
		(0.292)	(0.291)	(0.066)	(0.292)	(0.066)	(0.291)	(0.066)	(0.292)	(0.066)	(0.291)	(0.066)	(0.291)	(0.066)
4.coop	Rs Attitude toward the interview = 4, Hostile	1.964	1.963	0.422	1.967	0.422	1.974	0.423	1.968	0.423	1.953	0.420	1.961	0.421
		(0.935)	(0.935)	(0.176)	(0.933)	(0.175)	(0.936)	(0.175)	(0.933)	(0.175)	(0.933)	(0.176)	(0.938)	(0.177)
2.comprend	Rs understanding of the questions = 2, Fair	0.108	0.109	0.022	0.103	0.020	0.107	0.021	0.109	0.021	0.114	0.023	0.104	0.021
		(0.218)	(0.218)	(0.044)	(0.218)	(0.044)	(0.217)	(0.044)	(0.218)	(0.044)	(0.217)	(0.044)	(0.217)	(0.044)
3.comprend	Rs understanding of the questions = 3, Poor	-0.867	-0.869	-0.142	-0.860	-0.140	-0.876	-0.143	-0.867	-0.142	-0.859	-0.140	-0.870	-0.142
		(0.417)	(0.417)	(0.055)	(0.417)	(0.055)	(0.418)	(0.055)	(0.417)	(0.055)	(0.416)	(0.055)	(0.417)	(0.055)
2.spaneng	Language of interview = 2, Spanish	0.460	0.463	0.096	0.463	0.096	0.477	0.099	0.450	0.094	0.443	0.092	0.466	0.097
		(0.402)	(0.401)	(0.088)	(0.402)	(0.088)	(0.402)	(0.088)	(0.403)	(0.088)	(0.403)	(0.088)	(0.402)	(0.088)
Constant	Constant	-1.897	-1.895		-1.940		-1.879		-1.876		-1.959		-1.835	
		(1.053)	(1.049)		(1.054)		(1.048)		(1.050)		(1.058)		(1.053)	
														
Observations		1,891	1,891	1,891	1,891	1,891	1,891	1,891	1,891	1,891	1,891	1,891	1,891	1,891
Model chi-square			128		128.5		128.4		126.6		126.8		127.3	
Degrees of freedom			47		47		47		47		47		47	
Robust standard errors in parentheses														
