		(0.196)	(0.196)	(0.039)	(0.196)	(0.039)	(0.196)	(0.039)	(0.196)	(0.039)	(0.196)	(0.039)	(0.196)	(0.038)
4.marital	Marital status = 4, Separated	0.116	0.117	0.025	0.121	0.025	0.116	0.024	0.114	0.024	0.113	0.024	0.114	0.024
		(0.355)	(0.355)	(0.076)	(0.354)	(0.076)	(0.355)	(0.076)	(0.355)	(0.076)	(0.355)	(0.076)	(0.355)	(0.076)
5.marital	Marital status = 5, Never married	0.095	0.096	0.020	0.099	0.021	0.096	0.020	0.093	0.020	0.092	0.019	0.095	0.020
		(0.175)	(0.175)	(0.037)	(0.175)	(0.037)	(0.175)	(0.037)	(0.175)	(0.037)	(0.175)	(0.037)	(0.175)	(0.037)
2.borncitz	Citizenship status = 2, Born outside but ever-citizen	0.282	0.281	0.061	0.278	0.060	0.284	0.061	0.285	0.062	0.284	0.061	0.283	0.061
		(0.249)	(0.249)	(0.055)	(0.249)	(0.055)	(0.249)	(0.055)	(0.249)	(0.055)	(0.249)	(0.055)	(0.249)	(0.055)
3.borncitz	Citizenship status = 3, Never-citizen	0.622	0.623	0.139	0.621	0.139	0.621	0.139	0.623	0.139	0.623	0.139	0.622	0.139
		(0.302)	(0.302)	(0.071)	(0.303)	(0.071)	(0.302)	(0.071)	(0.302)	(0.071)	(0.302)	(0.071)	(0.302)	(0.071)
2.region	Region = 2, Middle Atlantic	0.092	0.092	0.020	0.093	0.021	0.090	0.020	0.090	0.020	0.092	0.020	0.092	0.020
		(0.334)	(0.334)	(0.074)	(0.334)	(0.073)	(0.334)	(0.074)	(0.334)	(0.074)	(0.334)	(0.074)	(0.334)	(0.074)
3.region	Region = 3, East North Central	-0.121	-0.119	-0.026	-0.121	-0.026	-0.123	-0.027	-0.122	-0.026	-0.119	-0.026	-0.121	-0.026
		(0.329)	(0.329)	(0.072)	(0.329)	(0.072)	(0.329)	(0.072)	(0.329)	(0.072)	(0.329)	(0.072)	(0.329)	(0.072)
4.region	Region = 4, West North Central	-0.171	-0.169	-0.036	-0.170	-0.036	-0.174	-0.037	-0.172	-0.037	-0.170	-0.037	-0.172	-0.037
		(0.394)	(0.394)	(0.085)	(0.394)	(0.085)	(0.394)	(0.085)	(0.394)	(0.085)	(0.394)	(0.085)	(0.394)	(0.085)
5.region	Region = 5, South Atlantic	0.035	0.037	0.008	0.036	0.008	0.031	0.007	0.034	0.007	0.036	0.008	0.035	0.008
		(0.314)	(0.314)	(0.069)	(0.314)	(0.069)	(0.313)	(0.069)	(0.314)	(0.069)	(0.314)	(0.069)	(0.314)	(0.069)
6.region	Region = 6, East South Central	-0.055	-0.052	-0.011	-0.055	-0.012	-0.059	-0.013	-0.056	-0.012	-0.052	-0.011	-0.054	-0.012
		(0.395)	(0.395)	(0.086)	(0.395)	(0.086)	(0.395)	(0.086)	(0.396)	(0.086)	(0.395)	(0.086)	(0.395)	(0.086)
7.region	Region = 7, West South Central	-0.269	-0.267	-0.056	-0.270	-0.057	-0.274	-0.058	-0.268	-0.057	-0.267	-0.056	-0.270	-0.057
		(0.373)	(0.373)	(0.080)	(0.373)	(0.080)	(0.372)	(0.080)	(0.373)	(0.080)	(0.373)	(0.080)	(0.373)	(0.080)
8.region	Region = 8, Mountain	-0.564	-0.560	-0.113	-0.562	-0.113	-0.569	-0.115	-0.567	-0.114	-0.562	-0.113	-0.563	-0.113
		(0.383)	(0.383)	(0.078)	(0.383)	(0.078)	(0.383)	(0.078)	(0.383)	(0.078)	(0.383)	(0.078)	(0.383)	(0.078)
9.region	Region = 9, Pacific	-0.663	-0.663	-0.131	-0.660	-0.131	-0.665	-0.132	-0.664	-0.131	-0.665	-0.131	-0.663	-0.131
		(0.345)	(0.345)	(0.072)	(0.345)	(0.072)	(0.345)	(0.072)	(0.345)	(0.072)	(0.345)	(0.072)	(0.345)	(0.072)
wordsum	Vocabulary knowledge	-0.068	-0.069	-0.014	-0.071	-0.015	-0.065	-0.014	-0.067	-0.014	-0.069	-0.014	-0.070	-0.015
		(0.046)	(0.046)	(0.010)	(0.046)	(0.010)	(0.046)	(0.010)	(0.046)	(0.010)	(0.046)	(0.010)	(0.046)	(0.010)
intage	Interviewer's age	-0.004	-0.004	-0.001	-0.004	-0.001	-0.004	-0.001	-0.004	-0.001	-0.004	-0.001	-0.004	-0.001
		(0.006)	(0.006)	(0.001)	(0.006)	(0.001)	(0.006)	(0.001)	(0.006)	(0.001)	(0.006)	(0.001)	(0.006)	(0.001)
2.intsex	Interviewer's sex = 2, Female	0.233	0.234	0.047	0.233	0.047	0.234	0.048	0.233	0.047	0.233	0.047	0.233	0.047
		(0.185)	(0.185)	(0.036)	(0.185)	(0.036)	(0.185)	(0.036)	(0.185)	(0.036)	(0.185)	(0.036)	(0.185)	(0.036)
2.intethn	Interviewer's race/ethnicity = 2, Black	-0.027	-0.026	-0.005	-0.027	-0.006	-0.027	-0.006	-0.029	-0.006	-0.026	-0.005	-0.026	-0.005
		(0.191)	(0.191)	(0.040)	(0.191)	(0.039)	(0.191)	(0.040)	(0.191)	(0.039)	(0.191)	(0.040)	(0.191)	(0.040)
3.intethn	Interviewer's race/ethnicity = 3, Hispanic	0.039	0.039	0.008	0.038	0.008	0.038	0.008	0.040	0.008	0.042	0.009	0.039	0.008
		(0.279)	(0.279)	(0.059)	(0.279)	(0.059)	(0.279)	(0.059)	(0.279)	(0.059)	(0.279)	(0.059)	(0.279)	(0.059)
4.intethn	Interviewer's race/ethnicity = 4, Asian	1.861	1.862	0.407	1.865	0.408	1.860	0.407	1.857	0.406	1.862	0.407	1.861	0.407
		(0.880)	(0.881)	(0.159)	(0.881)	(0.159)	(0.878)	(0.159)	(0.879)	(0.159)	(0.881)	(0.159)	(0.879)	(0.159)
5.intethn	Interviewer's race/ethnicity = 5, Two or more races	0.120	0.122	0.026	0.120	0.025	0.121	0.026	0.118	0.025	0.118	0.025	0.120	0.026
		(0.384)	(0.384)	(0.083)	(0.385)	(0.083)	(0.384)	(0.083)	(0.384)	(0.082)	(0.384)	(0.082)	(0.384)	(0.083)
intyrs	intyrs	-0.003	-0.003	-0.001	-0.003	-0.001	-0.002	-0.001	-0.003	-0.001	-0.003	-0.001	-0.003	-0.001
		(0.014)	(0.014)	(0.003)	(0.014)	(0.003)	(0.014)	(0.003)	(0.014)	(0.003)	(0.014)	(0.003)	(0.014)	(0.003)
lngthinv	Length of interview	-0.043	-0.042	-0.009	-0.042	-0.009	-0.043	-0.009	-0.042	-0.009	-0.043	-0.009	-0.043	-0.009
		(0.086)	(0.086)	(0.018)	(0.086)	(0.018)	(0.086)	(0.018)	(0.086)	(0.018)	(0.086)	(0.018)	(0.086)	(0.018)
daysint	Date of interview	0.042	0.042	0.009	0.042	0.009	0.042	0.009	0.042	0.009	0.042	0.009	0.042	0.009
		(0.021)	(0.021)	(0.004)	(0.021)	(0.004)	(0.021)	(0.004)	(0.021)	(0.004)	(0.021)	(0.004)	(0.021)	(0.004)
2.mode	Interview mode = 2, Over the phone	0.268	0.268	0.057	0.269	0.058	0.270	0.058	0.267	0.057	0.267	0.057	0.269	0.058
		(0.197)	(0.197)	(0.043)	(0.197)	(0.043)	(0.197)	(0.043)	(0.197)	(0.043)	(0.197)	(0.043)	(0.197)	(0.043)
2.feeused	Fee used to interview = 2, Non-monetary	0.084	0.082	0.016	0.086	0.017	0.086	0.017	0.084	0.017	0.084	0.017	0.085	0.017
		(0.587)	(0.587)	(0.119)	(0.590)	(0.120)	(0.587)	(0.119)	(0.586)	(0.119)	(0.587)	(0.119)	(0.587)	(0.119)
3.feeused	Fee used to interview = 3,  No	0.480	0.479	0.102	0.479	0.102	0.479	0.102	0.481	0.102	0.480	0.102	0.481	0.102
		(0.147)	(0.147)	(0.031)	(0.147)	(0.031)	(0.147)	(0.031)	(0.147)	(0.031)	(0.147)	(0.031)	(0.147)	(0.031)
2.coop	Rs Attitude toward the interview = 2, Cooperative	0.223	0.223	0.047	0.221	0.047	0.224	0.048	0.222	0.047	0.223	0.047	0.223	0.048
		(0.162)	(0.162)	(0.035)	(0.162)	(0.035)	(0.162)	(0.035)	(0.162)	(0.035)	(0.162)	(0.035)	(0.162)	(0.035)
3.coop	Rs Attitude toward the interview = 3, Restless/impatient	0.413	0.414	0.090	0.417	0.091	0.414	0.090	0.414	0.090	0.411	0.090	0.411	0.090
		(0.281)	(0.281)	(0.064)	(0.280)	(0.064)	(0.281)	(0.064)	(0.281)	(0.064)	(0.281)	(0.064)	(0.281)	(0.064)
4.coop	Rs Attitude toward the interview = 4, Hostile	2.459	2.470	0.506	2.461	0.505	2.463	0.506	2.480	0.508	2.442	0.502	2.439	0.502
		(1.187)	(1.178)	(0.158)	(1.178)	(0.159)	(1.181)	(0.159)	(1.185)	(0.158)	(1.199)	(0.164)	(1.197)	(0.164)
2.comprend	Rs understanding of the questions = 2, Fair	0.128	0.129	0.027	0.129	0.027	0.131	0.028	0.128	0.027	0.128	0.027	0.125	0.026
		(0.199)	(0.199)	(0.043)	(0.199)	(0.043)	(0.200)	(0.043)	(0.199)	(0.043)	(0.199)	(0.043)	(0.199)	(0.043)
3.comprend	Rs understanding of the questions = 3, Poor	0.852	0.855	0.193	0.851	0.192	0.855	0.193	0.854	0.193	0.852	0.192	0.846	0.191
		(0.361)	(0.361)	(0.084)	(0.361)	(0.084)	(0.361)	(0.084)	(0.361)	(0.084)	(0.361)	(0.084)	(0.360)	(0.084)
2.spaneng	Language of interview = 2, Spanish	0.169	0.170	0.036	0.170	0.036	0.169	0.036	0.168	0.036	0.167	0.036	0.169	0.036
		(0.422)	(0.422)	(0.092)	(0.422)	(0.092)	(0.422)	(0.092)	(0.422)	(0.092)	(0.422)	(0.092)	(0.422)	(0.092)
Constant	Constant	-2.967	-3.008		-2.955		-2.904		-2.961		-3.020		-2.952	
		(1.065)	(1.064)		(1.065)		(1.058)		(1.066)		(1.064)		(1.064)	
														
Observations		1,918	1,918	1,918	1,918	1,918	1,918	1,918	1,918	1,918	1,918	1,918	1,918	1,918
Model chi-square			108.2		108.4		107.8		107.9		108.2		108	
Degrees of freedom			48		48		48		48		48		48	
Robust standard errors in parentheses														
