4.marital	Marital status = 4, Separated	0.201	0.202	0.043	0.199	0.042	0.198	0.042	0.201	0.042	0.201	0.043	0.203	0.043
		(0.208)	(0.208)	(0.045)	(0.208)	(0.045)	(0.208)	(0.045)	(0.208)	(0.045)	(0.207)	(0.045)	(0.208)	(0.045)
5.marital	Marital status = 5, Never married	0.106	0.107	0.022	0.104	0.022	0.106	0.022	0.105	0.022	0.103	0.021	0.108	0.023
		(0.100)	(0.100)	(0.021)	(0.100)	(0.021)	(0.100)	(0.021)	(0.100)	(0.021)	(0.100)	(0.021)	(0.100)	(0.021)
2.borncitz	Citizenship status = 2, Born outside but ever-citizen	-0.009	-0.008	-0.002	-0.013	-0.003	-0.011	-0.002	-0.008	-0.002	-0.007	-0.001	-0.009	-0.002
		(0.156)	(0.156)	(0.032)	(0.156)	(0.032)	(0.156)	(0.032)	(0.156)	(0.032)	(0.156)	(0.032)	(0.156)	(0.032)
3.borncitz	Citizenship status = 3, Never-citizen	1.059	1.060	0.245	1.055	0.244	1.057	0.244	1.062	0.246	1.062	0.246	1.060	0.245
		(0.172)	(0.171)	(0.041)	(0.172)	(0.041)	(0.172)	(0.041)	(0.172)	(0.041)	(0.171)	(0.041)	(0.172)	(0.041)
2.region	Region = 2, Middle Atlantic	0.007	0.008	0.002	0.007	0.001	0.008	0.002	0.005	0.001	0.009	0.002	0.006	0.001
		(0.202)	(0.202)	(0.041)	(0.202)	(0.041)	(0.202)	(0.041)	(0.202)	(0.041)	(0.202)	(0.041)	(0.202)	(0.041)
3.region	Region = 3, East North Central	-0.047	-0.045	-0.009	-0.047	-0.010	-0.047	-0.010	-0.049	-0.010	-0.044	-0.009	-0.049	-0.010
		(0.199)	(0.199)	(0.040)	(0.199)	(0.040)	(0.199)	(0.040)	(0.199)	(0.040)	(0.199)	(0.040)	(0.199)	(0.040)
4.region	Region = 4, West North Central	-0.018	-0.014	-0.003	-0.017	-0.003	-0.018	-0.004	-0.020	-0.004	-0.017	-0.003	-0.020	-0.004
		(0.233)	(0.233)	(0.047)	(0.233)	(0.047)	(0.233)	(0.047)	(0.233)	(0.047)	(0.233)	(0.047)	(0.232)	(0.047)
5.region	Region = 5, South Atlantic	0.126	0.128	0.027	0.126	0.026	0.125	0.026	0.124	0.026	0.129	0.027	0.125	0.026
		(0.193)	(0.193)	(0.039)	(0.193)	(0.039)	(0.192)	(0.039)	(0.192)	(0.039)	(0.193)	(0.039)	(0.192)	(0.039)
6.region	Region = 6, East South Central	0.121	0.122	0.025	0.122	0.025	0.119	0.025	0.121	0.025	0.125	0.026	0.118	0.025
		(0.228)	(0.228)	(0.047)	(0.228)	(0.047)	(0.228)	(0.047)	(0.228)	(0.047)	(0.228)	(0.047)	(0.228)	(0.047)
7.region	Region = 7, West South Central	0.097	0.099	0.020	0.097	0.020	0.095	0.020	0.097	0.020	0.101	0.021	0.094	0.019
		(0.214)	(0.214)	(0.044)	(0.214)	(0.044)	(0.214)	(0.044)	(0.214)	(0.044)	(0.214)	(0.044)	(0.213)	(0.044)
8.region	Region = 8, Mountain	-0.093	-0.090	-0.018	-0.094	-0.019	-0.093	-0.019	-0.096	-0.019	-0.093	-0.019	-0.093	-0.019
		(0.221)	(0.221)	(0.044)	(0.221)	(0.044)	(0.221)	(0.044)	(0.221)	(0.044)	(0.221)	(0.044)	(0.221)	(0.044)
9.region	Region = 9, Pacific	0.137	0.137	0.028	0.137	0.028	0.136	0.028	0.136	0.028	0.136	0.028	0.137	0.028
		(0.201)	(0.201)	(0.041)	(0.201)	(0.041)	(0.200)	(0.041)	(0.200)	(0.041)	(0.201)	(0.041)	(0.200)	(0.041)
wordsum	Vocabulary knowledge	-0.099	-0.100	-0.021	-0.100	-0.021	-0.100	-0.021	-0.098	-0.020	-0.098	-0.020	-0.101	-0.021
		(0.026)	(0.026)	(0.005)	(0.026)	(0.005)	(0.026)	(0.005)	(0.026)	(0.005)	(0.026)	(0.005)	(0.026)	(0.005)
intage	Interviewer's age	-0.006	-0.006	-0.001	-0.006	-0.001	-0.006	-0.001	-0.006	-0.001	-0.006	-0.001	-0.006	-0.001
		(0.003)	(0.003)	(0.001)	(0.003)	(0.001)	(0.003)	(0.001)	(0.003)	(0.001)	(0.003)	(0.001)	(0.003)	(0.001)
2.intsex	Interviewer's sex = 2, Female	-0.159	-0.158	-0.033	-0.159	-0.033	-0.158	-0.033	-0.160	-0.033	-0.158	-0.033	-0.159	-0.033
		(0.093)	(0.093)	(0.020)	(0.093)	(0.020)	(0.093)	(0.020)	(0.093)	(0.020)	(0.093)	(0.020)	(0.093)	(0.020)
2.intethn	Interviewer's race/ethnicity = 2, Black	0.050	0.046	0.010	0.046	0.010	0.053	0.011	0.053	0.011	0.046	0.010	0.053	0.011
		(0.109)	(0.109)	(0.023)	(0.109)	(0.023)	(0.109)	(0.023)	(0.109)	(0.023)	(0.109)	(0.023)	(0.109)	(0.023)
3.intethn	Interviewer's race/ethnicity = 3, Hispanic	-0.124	-0.129	-0.026	-0.123	-0.025	-0.123	-0.025	-0.120	-0.024	-0.123	-0.025	-0.124	-0.025
		(0.156)	(0.156)	(0.031)	(0.156)	(0.031)	(0.156)	(0.031)	(0.156)	(0.031)	(0.156)	(0.031)	(0.156)	(0.031)
4.intethn	Interviewer's race/ethnicity = 4, Asian	0.632	0.635	0.142	0.628	0.140	0.631	0.141	0.636	0.142	0.630	0.140	0.629	0.140
		(0.249)	(0.250)	(0.058)	(0.249)	(0.058)	(0.248)	(0.058)	(0.250)	(0.059)	(0.249)	(0.058)	(0.249)	(0.058)
5.intethn	Interviewer's race/ethnicity = 5, Two or more races	-0.094	-0.095	-0.019	-0.095	-0.019	-0.093	-0.019	-0.093	-0.019	-0.096	-0.019	-0.093	-0.019
		(0.212)	(0.212)	(0.042)	(0.212)	(0.042)	(0.212)	(0.042)	(0.212)	(0.042)	(0.212)	(0.042)	(0.212)	(0.042)
intyrs	intyrs	-0.011	-0.011	-0.002	-0.011	-0.002	-0.011	-0.002	-0.011	-0.002	-0.011	-0.002	-0.011	-0.002
		(0.010)	(0.010)	(0.002)	(0.010)	(0.002)	(0.010)	(0.002)	(0.010)	(0.002)	(0.010)	(0.002)	(0.010)	(0.002)
lngthinv	Length of interview	-0.042	-0.042	-0.009	-0.043	-0.009	-0.043	-0.009	-0.042	-0.009	-0.042	-0.009	-0.042	-0.009
		(0.060)	(0.060)	(0.012)	(0.060)	(0.012)	(0.060)	(0.012)	(0.060)	(0.012)	(0.060)	(0.012)	(0.060)	(0.012)
daysint	Date of interview	0.017	0.017	0.003	0.017	0.003	0.017	0.003	0.017	0.003	0.017	0.004	0.017	0.003
		(0.011)	(0.011)	(0.002)	(0.011)	(0.002)	(0.011)	(0.002)	(0.011)	(0.002)	(0.011)	(0.002)	(0.011)	(0.002)
2.mode	Interview mode = 2, Over the phone	0.179	0.179	0.038	0.179	0.038	0.180	0.038	0.179	0.038	0.178	0.037	0.181	0.038
		(0.123)	(0.123)	(0.026)	(0.123)	(0.026)	(0.123)	(0.026)	(0.123)	(0.026)	(0.123)	(0.026)	(0.123)	(0.026)
2.feeused	Fee used to interview = 2, Non-monetary	0.255	0.254	0.053	0.254	0.053	0.254	0.053	0.255	0.053	0.256	0.054	0.257	0.054
		(0.282)	(0.282)	(0.061)	(0.282)	(0.061)	(0.282)	(0.061)	(0.282)	(0.061)	(0.282)	(0.061)	(0.282)	(0.061)
3.feeused	Fee used to interview = 3,  No	0.219	0.219	0.045	0.219	0.046	0.218	0.045	0.218	0.045	0.221	0.046	0.218	0.045
		(0.085)	(0.085)	(0.018)	(0.085)	(0.018)	(0.085)	(0.018)	(0.085)	(0.018)	(0.085)	(0.018)	(0.085)	(0.018)
2.coop	Rs Attitude toward the interview = 2, Cooperative	0.183	0.185	0.039	0.185	0.039	0.182	0.038	0.183	0.038	0.182	0.038	0.183	0.038
		(0.098)	(0.098)	(0.021)	(0.098)	(0.021)	(0.098)	(0.021)	(0.098)	(0.021)	(0.098)	(0.021)	(0.098)	(0.021)
3.coop	Rs Attitude toward the interview = 3, Restless/impatient	0.646	0.648	0.144	0.646	0.144	0.646	0.143	0.646	0.144	0.647	0.144	0.647	0.144
		(0.162)	(0.162)	(0.038)	(0.162)	(0.038)	(0.162)	(0.038)	(0.162)	(0.038)	(0.162)	(0.038)	(0.162)	(0.038)
4.coop	Rs Attitude toward the interview = 4, Hostile	1.952	1.952	0.433	1.957	0.434	1.956	0.434	1.958	0.434	1.946	0.432	1.944	0.431
		(0.658)	(0.657)	(0.121)	(0.657)	(0.120)	(0.658)	(0.121)	(0.657)	(0.120)	(0.659)	(0.121)	(0.660)	(0.122)
2.comprend	Rs understanding of the questions = 2, Fair	0.151	0.153	0.032	0.152	0.032	0.154	0.032	0.148	0.031	0.152	0.032	0.147	0.031
		(0.110)	(0.110)	(0.023)	(0.110)	(0.024)	(0.110)	(0.024)	(0.110)	(0.024)	(0.110)	(0.023)	(0.110)	(0.023)
3.comprend	Rs understanding of the questions = 3, Poor	0.160	0.160	0.034	0.161	0.034	0.160	0.034	0.161	0.034	0.164	0.035	0.157	0.033
		(0.218)	(0.218)	(0.047)	(0.217)	(0.047)	(0.218)	(0.047)	(0.218)	(0.047)	(0.218)	(0.047)	(0.218)	(0.047)
2.spaneng	Language of interview = 2, Spanish	0.142	0.146	0.031	0.144	0.030	0.143	0.030	0.140	0.029	0.135	0.029	0.144	0.030
		(0.237)	(0.237)	(0.051)	(0.237)	(0.051)	(0.237)	(0.051)	(0.237)	(0.051)	(0.237)	(0.051)	(0.237)	(0.051)
Constant	Constant	-1.156	-1.170		-1.165		-1.121		-1.145		-1.215		-1.119	
		(0.558)	(0.556)		(0.557)		(0.555)		(0.556)		(0.558)		(0.557)	
														
Observations		5,732	5,732	5,732	5,732	5,732	5,732	5,732	5,732	5,732	5,732	5,732	5,732	5,732
Model chi-square			251.6		251.2		249.9		250.5		251.9		250.6	
Degrees of freedom			48		48		48		48		48		48	
Robust standard errors in parentheses														
