		(0.117)	(0.117)	(0.024)	(0.117)	(0.024)	(0.117)	(0.024)	(0.117)	(0.024)	(0.117)	(0.024)	(0.117)	(0.024)
daysint	Date of interview	0.002	0.002	0.000	0.002	0.000	0.002	0.000	0.003	0.001	0.003	0.001	0.002	0.000
		(0.020)	(0.020)	(0.004)	(0.020)	(0.004)	(0.020)	(0.004)	(0.020)	(0.004)	(0.020)	(0.004)	(0.020)	(0.004)
2.mode	Interview mode = 2, Over the phone	0.012	0.013	0.003	0.014	0.003	0.012	0.002	0.011	0.002	0.011	0.002	0.011	0.002
		(0.251)	(0.251)	(0.051)	(0.251)	(0.051)	(0.251)	(0.051)	(0.251)	(0.051)	(0.251)	(0.051)	(0.252)	(0.051)
2.feeused	Fee used to interview = 2, Non-monetary	0.379	0.373	0.078	0.377	0.079	0.374	0.078	0.382	0.080	0.387	0.081	0.381	0.080
		(0.403)	(0.403)	(0.087)	(0.404)	(0.087)	(0.405)	(0.087)	(0.402)	(0.087)	(0.402)	(0.087)	(0.403)	(0.087)
3.feeused	Fee used to interview = 3,  No	0.074	0.072	0.014	0.072	0.014	0.070	0.014	0.073	0.015	0.082	0.017	0.073	0.015
		(0.158)	(0.158)	(0.032)	(0.158)	(0.032)	(0.159)	(0.032)	(0.158)	(0.032)	(0.158)	(0.032)	(0.158)	(0.032)
2.coop	Rs Attitude toward the interview = 2, Cooperative	0.233	0.231	0.047	0.233	0.048	0.231	0.047	0.237	0.049	0.234	0.048	0.233	0.048
		(0.176)	(0.176)	(0.037)	(0.177)	(0.037)	(0.176)	(0.037)	(0.176)	(0.037)	(0.176)	(0.037)	(0.176)	(0.037)
3.coop	Rs Attitude toward the interview = 3, Restless/impatient	0.871	0.873	0.189	0.871	0.189	0.867	0.188	0.872	0.189	0.876	0.190	0.868	0.188
		(0.281)	(0.281)	(0.063)	(0.281)	(0.063)	(0.281)	(0.063)	(0.281)	(0.063)	(0.281)	(0.063)	(0.280)	(0.063)
4.coop	Rs Attitude toward the interview = 4, Hostile	1.796	1.795	0.385	1.796	0.385	1.802	0.386	1.800	0.386	1.788	0.384	1.793	0.385
		(0.967)	(0.967)	(0.182)	(0.966)	(0.182)	(0.968)	(0.182)	(0.963)	(0.181)	(0.965)	(0.182)	(0.970)	(0.183)
2.comprend	Rs understanding of the questions = 2, Fair	0.059	0.061	0.012	0.057	0.012	0.059	0.012	0.059	0.012	0.064	0.013	0.056	0.011
		(0.206)	(0.206)	(0.042)	(0.207)	(0.042)	(0.206)	(0.042)	(0.206)	(0.042)	(0.206)	(0.042)	(0.206)	(0.042)
3.comprend	Rs understanding of the questions = 3, Poor	-0.844	-0.847	-0.147	-0.836	-0.146	-0.849	-0.147	-0.846	-0.147	-0.839	-0.146	-0.848	-0.148
		(0.376)	(0.376)	(0.054)	(0.376)	(0.055)	(0.376)	(0.054)	(0.376)	(0.054)	(0.376)	(0.055)	(0.376)	(0.054)
2.spaneng	Language of interview = 2, Spanish	0.359	0.367	0.077	0.358	0.075	0.378	0.080	0.345	0.073	0.342	0.072	0.367	0.078
		(0.389)	(0.387)	(0.085)	(0.390)	(0.085)	(0.388)	(0.085)	(0.390)	(0.085)	(0.390)	(0.085)	(0.388)	(0.085)
Constant	Constant	-1.360	-1.376		-1.387		-1.348		-1.356		-1.402		-1.289	
		(1.020)	(1.018)		(1.020)		(1.016)		(1.016)		(1.023)		(1.020)	
														
Observations		2,000	2,000	2,000	2,000	2,000	2,000	2,000	2,000	2,000	2,000	2,000	2,000	2,000
Model chi-square			159.8		160.4		159.8		159.1		159.2		159.8	
Degrees of freedom			47		47		47		47		47		47	
Robust standard errors in parentheses														
